fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
7,0.73499999999999999,0.050000000000000003,2,0.081000000000000003,13,54,0.99660000000000004,3.3900000000000001,0.56999999999999995,9.8000000000000007
7.2000000000000002,0.72499999999999998,0.050000000000000003,4.6500000000000004,0.085999999999999993,4,11,0.99619999999999997,3.4100000000000001,0.39000000000000001,10.9
7.2000000000000002,0.72499999999999998,0.050000000000000003,4.6500000000000004,0.085999999999999993,4,11,0.99619999999999997,3.4100000000000001,0.39000000000000001,10.9
7.5,0.52000000000000002,0.11,1.5,0.079000000000000001,11,39,0.99680000000000002,3.4199999999999999,0.57999999999999996,9.5999999999999996
6.5999999999999996,0.70499999999999996,0.070000000000000007,1.6000000000000001,0.075999999999999998,6,15,0.99619999999999997,3.4399999999999999,0.57999999999999996,10.699999999999999
9.3000000000000007,0.32000000000000001,0.56999999999999995,2,0.074,27,65,0.99690000000000001,3.2799999999999998,0.79000000000000004,10.699999999999999
8,0.70499999999999996,0.050000000000000003,1.8999999999999999,0.074,8,19,0.99619999999999997,3.3399999999999999,0.94999999999999996,10.5
7.7000000000000002,0.63,0.080000000000000002,1.8999999999999999,0.075999999999999998,15,27,0.99670000000000003,3.3199999999999998,0.54000000000000004,9.5
7.7000000000000002,0.67000000000000004,0.23000000000000001,2.1000000000000001,0.088000000000000009,17,96,0.99619999999999997,3.3199999999999998,0.47999999999999998,9.5
7.7000000000000002,0.68999999999999995,0.22,1.8999999999999999,0.084000000000000005,18,94,0.99609999999999999,3.3100000000000001,0.47999999999999998,9.5
8.3000000000000007,0.67500000000000004,0.26000000000000001,2.1000000000000001,0.084000000000000005,11,43,0.99760000000000004,3.3100000000000001,0.53000000000000003,9.1999999999999993
9.6999999999999993,0.32000000000000001,0.54000000000000004,2.5,0.094,28,83,0.99839999999999995,3.2799999999999998,0.81999999999999995,9.5999999999999996
8.8000000000000007,0.40999999999999998,0.64000000000000001,2.2000000000000002,0.093000000000000013,9,42,0.99860000000000004,3.54,0.66000000000000003,10.5
8.8000000000000007,0.40999999999999998,0.64000000000000001,2.2000000000000002,0.093000000000000013,9,42,0.99860000000000004,3.54,0.66000000000000003,10.5
6.7999999999999998,0.78500000000000003,0,2.3999999999999999,0.10400000000000001,14,30,0.99660000000000004,3.52,0.55000000000000004,10.699999999999999
6.7000000000000002,0.75,0.12,2,0.085999999999999993,12,80,0.99580000000000002,3.3799999999999999,0.52000000000000002,10.1
8.3000000000000007,0.625,0.20000000000000001,1.5,0.080000000000000002,27,119,0.99719999999999998,3.1600000000000001,1.1200000000000001,9.0999999999999996
6.2000000000000002,0.45000000000000001,0.20000000000000001,1.6000000000000001,0.069000000000000006,3,15,0.99580000000000002,3.4100000000000001,0.56000000000000005,9.1999999999999993
7.7999999999999998,0.42999999999999999,0.69999999999999996,1.8999999999999999,0.46399999999999997,22,67,0.99739999999999995,3.1299999999999999,1.28,9.4000000000000004
7.4000000000000004,0.5,0.46999999999999997,2,0.085999999999999993,21,73,0.997,3.3599999999999999,0.56999999999999995,9.0999999999999996
7.2999999999999998,0.67000000000000004,0.26000000000000001,1.8,0.40100000000000002,16,51,0.99690000000000001,3.1600000000000001,1.1399999999999999,9.4000000000000004
6.2999999999999998,0.29999999999999999,0.47999999999999998,1.8,0.069000000000000006,18,61,0.99590000000000001,3.4399999999999999,0.78000000000000003,10.300000000000001
6.9000000000000004,0.55000000000000004,0.14999999999999999,2.2000000000000002,0.075999999999999998,19,40,0.99609999999999999,3.4100000000000001,0.58999999999999997,10.1
8.5999999999999996,0.48999999999999999,0.28000000000000003,1.8999999999999999,0.11,20,136,0.99719999999999998,2.9300000000000002,1.95,9.9000000000000004
7.7000000000000002,0.48999999999999999,0.26000000000000001,1.8999999999999999,0.062,9,31,0.99660000000000004,3.3900000000000001,0.64000000000000001,9.5999999999999996
9.3000000000000007,0.39000000000000001,0.44,2.1000000000000001,0.107,34,125,0.99780000000000002,3.1400000000000001,1.22,9.5
7,0.62,0.080000000000000002,1.8,0.075999999999999998,8,24,0.99780000000000002,3.48,0.53000000000000003,9
7.9000000000000004,0.52000000000000002,0.26000000000000001,1.8999999999999999,0.079000000000000001,42,140,0.99639999999999995,3.23,0.54000000000000004,9.5
8.5999999999999996,0.48999999999999999,0.28000000000000003,1.8999999999999999,0.11,20,136,0.99719999999999998,2.9300000000000002,1.95,9.9000000000000004
8.5999999999999996,0.48999999999999999,0.28999999999999998,2,0.11,19,133,0.99719999999999998,2.9300000000000002,1.98,9.8000000000000007
7.7000000000000002,0.48999999999999999,0.26000000000000001,1.8999999999999999,0.062,9,31,0.99660000000000004,3.3900000000000001,0.64000000000000001,9.5999999999999996
5,1.02,0.040000000000000001,1.3999999999999999,0.044999999999999998,41,85,0.99380000000000002,3.75,0.47999999999999998,10.5
4.7000000000000002,0.59999999999999998,0.17000000000000001,2.2999999999999998,0.057999999999999996,17,106,0.99319999999999997,3.8500000000000001,0.59999999999999998,12.9
6.7999999999999998,0.77500000000000002,0,3,0.10199999999999999,8,23,0.99650000000000005,3.4500000000000002,0.56000000000000005,10.699999999999999
7,0.5,0.25,2,0.070000000000000007,3,22,0.99629999999999996,3.25,0.63,9.1999999999999993
7.5999999999999996,0.90000000000000002,0.059999999999999998,2.5,0.079000000000000001,5,10,0.99670000000000003,3.3900000000000001,0.56000000000000005,9.8000000000000007
8.0999999999999996,0.54500000000000004,0.17999999999999999,1.8999999999999999,0.080000000000000002,13,35,0.99719999999999998,3.2999999999999998,0.58999999999999997,9
8.3000000000000007,0.60999999999999999,0.29999999999999999,2.1000000000000001,0.084000000000000005,11,50,0.99719999999999998,3.3999999999999999,0.60999999999999999,10.199999999999999
7.7999999999999998,0.5,0.29999999999999999,1.8999999999999999,0.074999999999999997,8,22,0.99590000000000001,3.3100000000000001,0.56000000000000005,10.4
8.0999999999999996,0.54500000000000004,0.17999999999999999,1.8999999999999999,0.080000000000000002,13,35,0.99719999999999998,3.2999999999999998,0.58999999999999997,9
8.0999999999999996,0.57499999999999996,0.22,2.1000000000000001,0.076999999999999999,12,65,0.99670000000000003,3.29,0.51000000000000001,9.1999999999999993
7.2000000000000002,0.48999999999999999,0.23999999999999999,2.2000000000000002,0.070000000000000007,5,36,0.996,3.3300000000000001,0.47999999999999998,9.4000000000000004
8.0999999999999996,0.57499999999999996,0.22,2.1000000000000001,0.076999999999999999,12,65,0.99670000000000003,3.29,0.51000000000000001,9.1999999999999993
7.7999999999999998,0.40999999999999998,0.68000000000000005,1.7,0.46700000000000003,18,69,0.99729999999999996,3.0800000000000001,1.3100000000000001,9.3000000000000007
6.2000000000000002,0.63,0.31,1.7,0.088000000000000009,15,64,0.99690000000000001,3.46,0.79000000000000004,9.3000000000000007
8,0.33000000000000002,0.53000000000000003,2.5,0.090999999999999998,18,80,0.99760000000000004,3.3700000000000001,0.80000000000000004,9.5999999999999996
8.0999999999999996,0.78500000000000003,0.52000000000000002,2,0.122,37,153,0.99690000000000001,3.21,0.68999999999999995,9.3000000000000007
7.7999999999999998,0.56000000000000005,0.19,1.8,0.10400000000000001,12,47,0.99639999999999995,3.1899999999999999,0.93000000000000005,9.5
8.4000000000000004,0.62,0.089999999999999997,2.2000000000000002,0.084000000000000005,11,108,0.99639999999999995,3.1499999999999999,0.66000000000000003,9.8000000000000007
8.4000000000000004,0.59999999999999998,0.10000000000000001,2.2000000000000002,0.085000000000000006,14,111,0.99639999999999995,3.1499999999999999,0.66000000000000003,9.8000000000000007
10.1,0.31,0.44,2.2999999999999998,0.080000000000000002,22,46,0.99880000000000002,3.3199999999999998,0.67000000000000004,9.6999999999999993
7.7999999999999998,0.56000000000000005,0.19,1.8,0.10400000000000001,12,47,0.99639999999999995,3.1899999999999999,0.93000000000000005,9.5
9.4000000000000004,0.40000000000000002,0.31,2.2000000000000002,0.089999999999999997,13,62,0.99660000000000004,3.0699999999999998,0.63,10.5
8.3000000000000007,0.54000000000000004,0.28000000000000003,1.8999999999999999,0.076999999999999999,11,40,0.99780000000000002,3.3900000000000001,0.60999999999999999,10
7.7999999999999998,0.56000000000000005,0.12,2,0.082,7,28,0.997,3.3700000000000001,0.5,9.4000000000000004
8.8000000000000007,0.55000000000000004,0.040000000000000001,2.2000000000000002,0.11900000000000001,14,56,0.99619999999999997,3.21,0.59999999999999998,10.9
7,0.68999999999999995,0.080000000000000002,1.8,0.096999999999999989,22,89,0.99590000000000001,3.3399999999999999,0.54000000000000004,9.1999999999999993
7.2999999999999998,1.0700000000000001,0.089999999999999997,1.7,0.17800000000000002,10,89,0.99619999999999997,3.2999999999999998,0.56999999999999995,9
8.8000000000000007,0.55000000000000004,0.040000000000000001,2.2000000000000002,0.11900000000000001,14,56,0.99619999999999997,3.21,0.59999999999999998,10.9
7.2999999999999998,0.69499999999999995,0,2.5,0.074999999999999997,3,13,0.998,3.4900000000000002,0.52000000000000002,9.1999999999999993
8,0.70999999999999996,0,2.6000000000000001,0.080000000000000002,11,34,0.99760000000000004,3.4399999999999999,0.53000000000000003,9.5
7.7999999999999998,0.5,0.17000000000000001,1.6000000000000001,0.082,21,102,0.996,3.3900000000000001,0.47999999999999998,9.5
9,0.62,0.040000000000000001,1.8999999999999999,0.14599999999999999,27,90,0.99839999999999995,3.1600000000000001,0.69999999999999996,9.4000000000000004
8.1999999999999993,1.3300000000000001,0,1.7,0.081000000000000003,3,12,0.99639999999999995,3.5299999999999998,0.48999999999999999,10.9
8.0999999999999996,1.3300000000000001,0,1.8,0.082,3,12,0.99639999999999995,3.54,0.47999999999999998,10.9
8,0.58999999999999997,0.16,1.8,0.065000000000000002,3,16,0.99619999999999997,3.4199999999999999,0.92000000000000004,10.5
6.0999999999999996,0.38,0.14999999999999999,1.8,0.072000000000000008,6,19,0.99550000000000005,3.4199999999999999,0.56999999999999995,9.4000000000000004
8,0.745,0.56000000000000005,2,0.11800000000000001,30,134,0.99680000000000002,3.2400000000000002,0.66000000000000003,9.4000000000000004
5.5999999999999996,0.5,0.089999999999999997,2.2999999999999998,0.049000000000000002,17,99,0.99370000000000003,3.6299999999999999,0.63,13
5.5999999999999996,0.5,0.089999999999999997,2.2999999999999998,0.049000000000000002,17,99,0.99370000000000003,3.6299999999999999,0.63,13
6.5999999999999996,0.5,0.01,1.5,0.059999999999999998,17,26,0.99519999999999997,3.3999999999999999,0.57999999999999996,9.8000000000000007
7.9000000000000004,1.04,0.050000000000000003,2.2000000000000002,0.084000000000000005,13,29,0.99590000000000001,3.2200000000000002,0.55000000000000004,9.9000000000000004
8.4000000000000004,0.745,0.11,1.8999999999999999,0.089999999999999997,16,63,0.99650000000000005,3.1899999999999999,0.81999999999999995,9.5999999999999996
8.3000000000000007,0.71499999999999997,0.14999999999999999,1.8,0.089,10,52,0.99680000000000002,3.23,0.77000000000000002,9.5
7.2000000000000002,0.41499999999999998,0.35999999999999999,2,0.081000000000000003,13,45,0.99719999999999998,3.48,0.64000000000000001,9.1999999999999993
7.7999999999999998,0.56000000000000005,0.19,2.1000000000000001,0.081000000000000003,15,105,0.99619999999999997,3.3300000000000001,0.54000000000000004,9.5
7.7999999999999998,0.56000000000000005,0.19,2,0.081000000000000003,17,108,0.99619999999999997,3.3199999999999998,0.54000000000000004,9.5
8.4000000000000004,0.745,0.11,1.8999999999999999,0.089999999999999997,16,63,0.99650000000000005,3.1899999999999999,0.81999999999999995,9.5999999999999996
8.3000000000000007,0.71499999999999997,0.14999999999999999,1.8,0.089,10,52,0.99680000000000002,3.23,0.77000000000000002,9.5
5.2000000000000002,0.34000000000000002,0,1.8,0.050000000000000003,27,63,0.99160000000000004,3.6800000000000002,0.79000000000000004,14
6.2999999999999998,0.39000000000000001,0.080000000000000002,1.7,0.066000000000000003,3,20,0.99539999999999995,3.3399999999999999,0.57999999999999996,9.4000000000000004
5.2000000000000002,0.34000000000000002,0,1.8,0.050000000000000003,27,63,0.99160000000000004,3.6800000000000002,0.79000000000000004,14
8.0999999999999996,0.67000000000000004,0.55000000000000004,1.8,0.11699999999999999,32,141,0.99680000000000002,3.1699999999999999,0.62,9.4000000000000004
5.7999999999999998,0.68000000000000005,0.02,1.8,0.086999999999999994,21,94,0.99439999999999995,3.54,0.52000000000000002,10
7.5999999999999996,0.48999999999999999,0.26000000000000001,1.6000000000000001,0.23600000000000002,10,88,0.99680000000000002,3.1099999999999999,0.80000000000000004,9.3000000000000007
6.9000000000000004,0.48999999999999999,0.10000000000000001,2.2999999999999998,0.074,12,30,0.99590000000000001,3.4199999999999999,0.57999999999999996,10.199999999999999
8.1999999999999993,0.40000000000000002,0.44,2.7999999999999998,0.089,11,43,0.99750000000000005,3.5299999999999998,0.60999999999999999,10.5
7.2999999999999998,0.33000000000000002,0.46999999999999997,2.1000000000000001,0.076999999999999999,5,11,0.99580000000000002,3.3300000000000001,0.53000000000000003,10.300000000000001
9.1999999999999993,0.52000000000000002,1,3.3999999999999999,0.60999999999999999,32,69,0.99960000000000004,2.7400000000000002,2,9.4000000000000004
7.5,0.59999999999999998,0.029999999999999999,1.8,0.095000000000000001,25,99,0.995,3.3500000000000001,0.54000000000000004,10.1
7.5,0.59999999999999998,0.029999999999999999,1.8,0.095000000000000001,25,99,0.995,3.3500000000000001,0.54000000000000004,10.1
7.0999999999999996,0.42999999999999999,0.41999999999999998,5.5,0.070000000000000007,29,129,0.99729999999999996,3.4199999999999999,0.71999999999999997,10.5
7.0999999999999996,0.42999999999999999,0.41999999999999998,5.5,0.070999999999999994,28,128,0.99729999999999996,3.4199999999999999,0.70999999999999996,10.5
7.0999999999999996,0.42999999999999999,0.41999999999999998,5.5,0.070000000000000007,29,129,0.99729999999999996,3.4199999999999999,0.71999999999999997,10.5
7.0999999999999996,0.42999999999999999,0.41999999999999998,5.5,0.070999999999999994,28,128,0.99729999999999996,3.4199999999999999,0.70999999999999996,10.5
7.0999999999999996,0.68000000000000005,0,2.2000000000000002,0.072999999999999995,12,22,0.99690000000000001,3.48,0.5,9.3000000000000007
6.7999999999999998,0.59999999999999998,0.17999999999999999,1.8999999999999999,0.079000000000000001,18,86,0.99680000000000002,3.5899999999999999,0.56999999999999995,9.3000000000000007
7.5999999999999996,0.94999999999999996,0.029999999999999999,2,0.089999999999999997,7,20,0.99590000000000001,3.2000000000000002,0.56000000000000005,9.5999999999999996
7.5999999999999996,0.68000000000000005,0.02,1.3,0.072000000000000008,9,20,0.99650000000000005,3.1699999999999999,1.0800000000000001,9.1999999999999993
7.7999999999999998,0.53000000000000003,0.040000000000000001,1.7,0.075999999999999998,17,31,0.99639999999999995,3.3300000000000001,0.56000000000000005,10
7.4000000000000004,0.59999999999999998,0.26000000000000001,7.2999999999999998,0.070000000000000007,36,121,0.99819999999999998,3.3700000000000001,0.48999999999999999,9.4000000000000004
7.2999999999999998,0.58999999999999997,0.26000000000000001,7.2000000000000002,0.070000000000000007,35,121,0.99809999999999999,3.3700000000000001,0.48999999999999999,9.4000000000000004
7.7999999999999998,0.63,0.47999999999999998,1.7,0.10000000000000001,14,96,0.99609999999999999,3.1899999999999999,0.62,9.5
6.7999999999999998,0.64000000000000001,0.10000000000000001,2.1000000000000001,0.085000000000000006,18,101,0.99560000000000004,3.3399999999999999,0.52000000000000002,10.199999999999999
7.2999999999999998,0.55000000000000004,0.029999999999999999,1.6000000000000001,0.072000000000000008,17,42,0.99560000000000004,3.3700000000000001,0.47999999999999998,9
6.7999999999999998,0.63,0.070000000000000007,2.1000000000000001,0.089,11,44,0.99529999999999996,3.4700000000000002,0.55000000000000004,10.4
7.5,0.70499999999999996,0.23999999999999999,1.8,0.35999999999999999,15,63,0.99639999999999995,3,1.5900000000000001,9.5
7.9000000000000004,0.88500000000000001,0.029999999999999999,1.8,0.057999999999999996,4,8,0.99719999999999998,3.3599999999999999,0.33000000000000002,9.0999999999999996
8,0.41999999999999998,0.17000000000000001,2,0.072999999999999995,6,18,0.99719999999999998,3.29,0.60999999999999999,9.1999999999999993
8,0.41999999999999998,0.17000000000000001,2,0.072999999999999995,6,18,0.99719999999999998,3.29,0.60999999999999999,9.1999999999999993
7.4000000000000004,0.62,0.050000000000000003,1.8999999999999999,0.068000000000000005,24,42,0.99609999999999999,3.4199999999999999,0.56999999999999995,11.5
7.2999999999999998,0.38,0.20999999999999999,2,0.080000000000000002,7,35,0.99609999999999999,3.3300000000000001,0.46999999999999997,9.5
6.9000000000000004,0.5,0.040000000000000001,1.5,0.085000000000000006,19,49,0.99580000000000002,3.3500000000000001,0.78000000000000003,9.5
7.2999999999999998,0.38,0.20999999999999999,2,0.080000000000000002,7,35,0.99609999999999999,3.3300000000000001,0.46999999999999997,9.5
7.5,0.52000000000000002,0.41999999999999998,2.2999999999999998,0.086999999999999994,8,38,0.99719999999999998,3.5800000000000001,0.60999999999999999,10.5
7,0.80500000000000005,0,2.5,0.068000000000000005,7,20,0.99690000000000001,3.48,0.56000000000000005,9.5999999999999996
8.8000000000000007,0.60999999999999999,0.14000000000000001,2.3999999999999999,0.067000000000000004,10,42,0.99690000000000001,3.1899999999999999,0.58999999999999997,9.5
8.8000000000000007,0.60999999999999999,0.14000000000000001,2.3999999999999999,0.067000000000000004,10,42,0.99690000000000001,3.1899999999999999,0.58999999999999997,9.5
8.9000000000000004,0.60999999999999999,0.48999999999999999,2,0.27000000000000002,23,110,0.99719999999999998,3.1200000000000001,1.02,9.3000000000000007
7.2000000000000002,0.72999999999999998,0.02,2.5,0.075999999999999998,16,42,0.99719999999999998,3.4399999999999999,0.52000000000000002,9.3000000000000007
6.7999999999999998,0.60999999999999999,0.20000000000000001,1.8,0.076999999999999999,11,65,0.99709999999999999,3.54,0.57999999999999996,9.3000000000000007
6.7000000000000002,0.62,0.20999999999999999,1.8999999999999999,0.079000000000000001,8,62,0.997,3.52,0.57999999999999996,9.3000000000000007
8.9000000000000004,0.31,0.56999999999999995,2,0.111,26,85,0.99709999999999999,3.2599999999999998,0.53000000000000003,9.6999999999999993
7.4000000000000004,0.39000000000000001,0.47999999999999998,2,0.082,14,67,0.99719999999999998,3.3399999999999999,0.55000000000000004,9.1999999999999993
7.7000000000000002,0.70499999999999996,0.10000000000000001,2.6000000000000001,0.084000000000000005,9,26,0.99760000000000004,3.3900000000000001,0.48999999999999999,9.6999999999999993
